26.129690000,3
26.179696000,1
26.187348000,1
26.224616000,0
26.274417000,1
26.274999000,1
26.320427000,1
26.376695000,1
26.428131000,1
26.439540000,3
26.476715000,1
26.507071000,1
26.522954000,1
26.564107000,1
26.569373000,1
26.615786000,1
26.621843000,2
26.663812000,1
26.681192000,1
26.715745000,0
26.774342000,2
26.774918000,1
26.826446000,0
26.837249000,1
26.886300000,2
26.903161000,2
26.936291000,0
26.994741000,2
26.995315000,1
27.046553000,0
27.104825000,2
27.154860000,3
27.157025000,0
27.214697000,2
27.215246000,1
27.266362000,0
27.270993000,1
27.321632000,1
27.330176000,1
27.370038000,1
27.388295000,1
27.415655000,1
27.444140000,1
27.461901000,1
27.500550000,1
27.506382000,1
27.554570000,1
27.571173000,2
27.603948000,1
27.629948000,1
27.649079000,1
27.688617000,1
27.705043000,0
27.761172000,2
27.761772000,1
27.812396000,0
27.824353000,1
27.868967000,2
27.888412000,2
27.921269000,0
27.977655000,2
27.978243000,1
28.030739000,0
28.071278000,1
28.088432000,2
28.126263000,2
28.140943000,0
28.218288000,2
28.218859000,1
28.274953000,1
28.324134000,1
28.369857000,1
28.386554000,4
28.416651000,0
28.461978000,1
28.462551000,1
28.510398000,1
28.520486000,1
28.556844000,1
28.578817000,1
28.604418000,1
28.630218000,1
28.652203000,1
28.686296000,1
28.699479000,1
28.743557000,1
28.745509000,1
28.796282000,1
28.799162000,0
28.853809000,2
28.854320000,1
28.910773000,0
28.918788000,1
28.964012000,1
28.986449000,1
29.013799000,1
29.039106000,1
29.072287000,1
29.095282000,1
29.119963000,1
29.151976000,1
29.168307000,1
29.213986000,1
29.223483000,2
29.262393000,1
29.278687000,1
29.320364000,1
29.334739000,1
29.381800000,1
29.407926000,1
29.433503000,1
29.469301000,1
29.480551000,1
29.527988000,1
29.529651000,2
29.574017000,1
29.586445000,1
29.619973000,0
29.667277000,1
29.667839000,1
29.714733000,1
29.760902000,1
29.808647000,1
29.820547000,3
29.856347000,1
29.875915000,1
29.902779000,1
29.938143000,1
29.951880000,0
30.012232000,2
30.012805000,1
30.060939000,0
30.119728000,1
30.121178000,2
30.172545000,0
30.185971000,2
30.229149000,2
30.254632000,2
30.281043000,0
30.340183000,2
30.340770000,1
30.401470000,1
30.426926000,2
30.447824000,1
30.490416000,1
30.498129000,0
30.562695000,2
30.563322000,1
30.619680000,1
30.620405000,1
30.668411000,1
30.678332000,2
30.728818000,1
30.733117000,1
30.777674000,1
30.795000000,1
30.836631000,1
30.851816000,1
30.885133000,1
30.919213000,1
30.936935000,0
30.992714000,1
30.993306000,1
31.041219000,1
31.053554000,1
31.101114000,1
31.119073000,1
31.151922000,1
31.184355000,1
31.213822000,1
31.242455000,1
31.259023000,1
31.294910000,1
31.310492000,1
31.352036000,1
31.367728000,1
31.413994000,1
31.414902000,2
31.463433000,1
31.484130000,1
31.522312000,1
31.552395000,1
31.571650000,1
31.610940000,1
31.631576000,1
31.667833000,1
31.677760000,1
31.733324000,1
31.736333000,2
31.790025000,1
31.800054000,1
31.835781000,1
31.869215000,1
31.891434000,1
31.949875000,1
31.968023000,2
32.012554000,1
32.030509000,1
32.072327000,1
32.087885000,1
32.117727000,1
32.143849000,1
32.165091000,1
32.199559000,1
32.223091000,1
32.259902000,1
32.276276000,1
32.317534000,1
32.323998000,1
32.370849000,1
32.380441000,2
32.420675000,1
32.459267000,1
32.478558000,1
32.516973000,1
32.530396000,0
32.623511000,2
32.624149000,1
32.683553000,1
32.732272000,1
32.784968000,3
32.791156000,1
32.837997000,1
32.839909000,2
32.898912000,1
32.899490000,1
32.945682000,1
32.967520000,1
32.998755000,1
33.026371000,1
33.058222000,1
33.082509000,1
33.106368000,1
33.137509000,1
33.156034000,1
33.199276000,1
33.214219000,1
33.262896000,1
33.264418000,2
33.309363000,1
33.331113000,1
33.357312000,1
33.393003000,1
33.411940000,1
33.442814000,1
33.464500000,1
33.502101000,1
33.516039000,1
33.556531000,1
33.575457000,1
33.616554000,1
33.623152000,0
33.669159000,1
33.671095000,1
33.728530000,1
33.729103000,1
33.780547000,1
33.783902000,1
33.827234000,1
33.850311000,1
33.874501000,1
33.918652000,1
33.921672000,1
33.967566000,1
33.981403000,2
34.015153000,1
34.047367000,1
34.062162000,0
34.121872000,2
34.122501000,1
34.172799000,0
34.181148000,1
34.230198000,2
34.242650000,2
34.283202000,0
34.342104000,2
34.342680000,1
34.392352000,0
34.426321000,1
34.463989000,2
34.513166000,1
34.559222000,1
34.611557000,0
34.628781000,4
34.666418000,1
34.685662000,1
34.713078000,1
34.739270000,1
34.760087000,1
34.801092000,1
34.813652000,1
34.866830000,1
34.870617000,1
34.917068000,1
34.924786000,2
34.963523000,1
34.979386000,1
35.013342000,1
35.046970000,1
35.080166000,1
35.098750000,1
35.135238000,1
35.158465000,1
35.182946000,1
35.229066000,1
35.276324000,1
35.329932000,1
35.346829000,4
35.388544000,1
35.402460000,1
35.448317000,1
35.465135000,1
35.497111000,1
35.522818000,1
35.542518000,1
35.583088000,1
35.594957000,0
35.653127000,2
35.653695000,1
35.705810000,0
35.715836000,1
35.765308000,2
35.774664000,2
35.815974000,0
35.872733000,2
35.873242000,1
35.924501000,0
35.966793000,1
35.980260000,2
36.029952000,2
36.033235000,0
36.098177000,2
36.099030000,1
36.156413000,1
36.166359000,2
36.215036000,1
36.232079000,1
36.263609000,1
36.298631000,1
36.324423000,1
36.365454000,1
36.371165000,1
36.417477000,1
36.432657000,2
36.469252000,0
36.526616000,2
36.527178000,1
36.579163000,0
36.641789000,2
36.682503000,3
36.699291000,1
36.746040000,1
36.746152000,1
36.797204000,0
36.813521000,1
36.856072000,2
36.882129000,2
36.906847000,0
36.966596000,2
36.967168000,1
37.026088000,1
37.080403000,1
37.080505000,2
37.138060000,1
37.141136000,2
37.184735000,1
37.201893000,1
37.235665000,0
37.294462000,2
37.295025000,1
37.349484000,0
37.404426000,2
37.463192000,0
37.497961000,3
37.513504000,1
37.551689000,1
37.559409000,1
37.609322000,1
37.614797000,2
37.657908000,1
37.680479000,1
37.701948000,1
37.744258000,1
37.749142000,1
37.794030000,1
37.797906000,1
37.847000000,1
37.849378000,0
37.909802000,2
37.917015000,2
37.959147000,0
38.018783000,2
38.019381000,1
38.068392000,0
38.109415000,1
38.137456000,2
38.170825000,2
38.193468000,1
38.235314000,1
38.255127000,1
38.297996000,1
38.299716000,1
38.346094000,1
38.358579000,2
38.398051000,0
38.457054000,2
38.457655000,1
38.507026000,0
38.567476000,2
38.617033000,0
38.625266000,3
38.678197000,2
38.683581000,2
38.738814000,1
38.739448000,1
38.799211000,1
38.799780000,1
38.869724000,1
38.870276000,1
38.923079000,1
38.926764000,1
38.969407000,1
38.984052000,1
39.016671000,1
39.050473000,1
39.062972000,1
39.110077000,0
39.110646000,1
39.155206000,1
39.173284000,1
39.203637000,1
39.230594000,1
39.250862000,1
39.293908000,1
39.297744000,1
39.345796000,1
39.358109000,2
39.393199000,1
39.414966000,1
39.438321000,1
39.477958000,1
39.492394000,0
39.550049000,2
39.550639000,1
39.601475000,0
39.611717000,1
39.658168000,2
39.675663000,2
39.713170000,0
39.769738000,2
39.770343000,1
39.829189000,1
39.876559000,0
39.922542000,1
39.950395000,3
39.976217000,1
40.014385000,1
40.033327000,1
40.079446000,1
40.081442000,1
40.126593000,1
40.143775000,2
40.178301000,1
40.201814000,1
40.237902000,1
40.263804000,1
40.282074000,1
40.328890000,1
40.330127000,1
40.377007000,1
40.394347000,2
40.437188000,1
40.455544000,1
40.483598000,1
40.512315000,1
40.532038000,0
40.591844000,2
40.592333000,1
40.642228000,0
40.680397000,1
40.712859000,2
40.766053000,1
40.812579000,1
40.861615000,0
40.880114000,4
40.922410000,2
40.947732000,2
40.974230000,0
41.030863000,2
41.031455000,1
41.082642000,0
41.138000000,2
41.146692000,3
41.192804000,0
41.248511000,2
41.249040000,1
41.302803000,0
41.357357000,1
41.373446000,2
41.403711000,1
41.430485000,1
41.448690000,1
41.490668000,1
41.507271000,1
41.552780000,1
41.559117000,1
41.606240000,1
41.612271000,2
41.654056000,1
41.673591000,1
41.702521000,1
41.742650000,1
41.760883000,1
41.794770000,1
41.813240000,1
41.853317000,1
41.871587000,1
41.912326000,1
41.917619000,1
41.965940000,1
41.968096000,2
42.013238000,1
42.026136000,1
42.067262000,0
42.122256000,2
42.122915000,1
42.176643000,0
42.235493000,2
42.285710000,0
42.316536000,3
42.348139000,2
42.378849000,2
42.407976000,1
42.445252000,1
42.456354000,1
42.502347000,1
42.506019000,1
42.553657000,1
42.566818000,1
42.609215000,1
42.625715000,1
42.672496000,1
42.678021000,2
42.721301000,1
42.737766000,1
42.778430000,0
42.836728000,1
42.837414000,1
42.892751000,2
42.941366000,0
43.005610000,2
43.025982000,4
43.068188000,1
43.086670000,1
43.129659000,1
43.142440000,1
43.174577000,1
43.203289000,1
43.222767000,1
43.260358000,1
43.274978000,1
43.325578000,1
43.331309000,1
43.378500000,1
43.378670000,0
43.426256000,1
43.439496000,1
43.489682000,1
43.491962000,1
43.554965000,2
43.558479000,2
43.611980000,1
43.612677000,1
43.658069000,1
43.678476000,1
43.708303000,0
43.780567000,2
43.781143000,1
43.829591000,1
43.876250000,1
43.887289000,3
43.926316000,0
43.990642000,2
43.991337000,1
44.054668000,1
44.114035000,1
44.148886000,3
44.173551000,1
44.207032000,1
44.221151000,1
44.269781000,1
44.272688000,2
44.321447000,1
44.340028000,1
44.385852000,1
44.400276000,1
44.443178000,1
44.458554000,1
44.488573000,1
44.524052000,1
44.536029000,1
44.587373000,1
44.587514000,1
44.643334000,1
44.646002000,1
44.692680000,0
44.707580000,1
44.739767000,1
44.777020000,1
44.785994000,1
44.832107000,1
44.835163000,2
44.881021000,1
44.920200000,1
44.924688000,1
44.971788000,1
44.973219000,2
45.023368000,0
45.120887000,2
45.121435000,1
45.178279000,1
45.226068000,1
45.272296000,1
45.280475000,4
45.320638000,1
45.340595000,1
45.370060000,1
45.400639000,1
45.428382000,1
45.474983000,1
45.525125000,1
45.572411000,1
45.592341000,4
45.623961000,0
45.680492000,2
45.681132000,1
45.737448000,0
45.789344000,2
45.848882000,0
45.893037000,3
45.900409000,2
45.954717000,0
45.960116000,2
46.011023000,2
46.028292000,2
46.063882000,0
46.119608000,2
46.120428000,1
46.173493000,0
46.201613000,1
46.228898000,1
46.275642000,1
46.323433000,1
46.372421000,1
46.403280000,4
46.449996000,2
46.506449000,2
46.514606000,1
46.573168000,1
46.630196000,1
46.681567000,1
46.725252000,4
46.727421000,1
46.775718000,1
46.819158000,2
46.828528000,0
46.885290000,2
47.191589000,0
47.193404000,1
47.193506000,0
47.581076000,0
47.583045000,6
47.964785000,0
47.969206000,9
47.969551000,0
48.027364000,9
48.397598000,0
48.399787000,6
48.400288000,1
48.559920000,5
48.680199000,10
48.680819000,1
48.731622000,2
48.796344000,1
48.856306000,1
48.869124000,13
48.900927000,1
48.928034000,1
48.950570000,1
48.988274000,1
49.003432000,1
49.040033000,1
49.056715000,0
49.105433000,1
49.106416000,1
49.152467000,1
49.172204000,1
49.200180000,1
49.233094000,1
49.249301000,1
49.283581000,1
49.308506000,1
49.341215000,1
49.355455000,1
49.398213000,1
49.402686000,1
49.450131000,1
49.456415000,2
49.519222000,1
49.520636000,1
49.574498000,1
49.584350000,1
49.622886000,1
49.632301000,1
49.668603000,1
49.690776000,1
49.715753000,1
49.759365000,1
49.765396000,0
49.823526000,2
49.824130000,1
49.874605000,0
49.891113000,1
49.935382000,2
49.945480000,2
49.998671000,1
50.006713000,1
50.055967000,1
50.063613000,1
50.100475000,1
50.122555000,1
50.146966000,0
50.192734000,1
50.193367000,1
50.248219000,1
50.265223000,1
50.304056000,1
50.323189000,1
50.354198000,1
50.390526000,1
50.416331000,1
50.441181000,1
50.481503000,1
50.498431000,1
50.539992000,2
50.553223000,2
50.591647000,0
50.648553000,2
50.649102000,1
50.701783000,0
50.764721000,2
50.822831000,1
50.872553000,1
50.906778000,5
50.932781000,1
50.964052000,1
50.979156000,1
51.023628000,1
51.028863000,0
51.087780000,2
51.088387000,1
51.139404000,0
51.148109000,1
51.197409000,2
51.206620000,2
51.249797000,0
51.307034000,2
51.307611000,1
51.362419000,1
51.416572000,1
51.467625000,0
51.482203000,3
51.530544000,2
51.547752000,2
51.589980000,1
51.608079000,1
51.636120000,1
51.671856000,1
51.686350000,0
51.745533000,2
51.746110000,1
51.796658000,0
51.804990000,1
51.853024000,2
51.868956000,2
51.905733000,0
51.963048000,2
51.963592000,1
52.016154000,0
52.075930000,2
52.126511000,0
52.133335000,3
52.183460000,2
52.184007000,1
52.237234000,0
52.238101000,1
52.296748000,2
52.298292000,1
52.354105000,1
52.354327000,1
52.402158000,1
52.413989000,2
52.455655000,0
52.513373000,2
52.514448000,1
52.565204000,0
52.621827000,2
52.652593000,3
52.674634000,0
52.730240000,2
52.730740000,1
52.783190000,0
52.796819000,1
52.840269000,2
52.856622000,2
52.891799000,0
52.952464000,2
52.953106000,1
53.012729000,1
53.056629000,2
53.059139000,1
53.112077000,0
53.120946000,1
53.205190000,2
53.205774000,1
53.261865000,1
53.312177000,1
53.369409000,3
53.373979000,1
53.433733000,1
53.436530000,1
53.489484000,1
53.494452000,2
53.548272000,0
53.554707000,2
53.605729000,2
53.610955000,2
53.658029000,0
53.713661000,2
53.714217000,1
53.767255000,0
53.828566000,2
53.874118000,3
53.884985000,1
53.932354000,1
53.937032000,2
53.984759000,0
54.040902000,2
54.041330000,1
54.095405000,0
54.157703000,2
54.187477000,3
54.212479000,1
54.245535000,1
54.260072000,1
54.312539000,0
54.313400000,1
54.369981000,2
54.372466000,2
54.421934000,0
54.478887000,2
54.479473000,1
54.531681000,0
54.591248000,2
54.785438000,0
54.787663000,1
54.787755000,0
54.836698000,3
54.881142000,4
54.884367000,1
54.933117000,1
54.994206000,1
55.051460000,3
55.057164000,1
55.116832000,1
55.166997000,1
55.223980000,3
55.226818000,1
55.273467000,1
55.316737000,2
55.322443000,1
55.382050000,1
55.424484000,2
55.429509000,1
55.475816000,1
55.517135000,2
55.523546000,1
55.584212000,1
55.626371000,2
55.631017000,1
55.690510000,1
55.693764000,1
56.001206000,0
56.003465000,1
56.003559000,0
56.313652000,0
56.315983000,6
56.458460000,6
56.458590000,6
56.519484000,2
56.535320000,8
56.565966000,1
56.599512000,1
56.612591000,1
56.659304000,1
56.664288000,2
56.707281000,1
56.728807000,1
56.760092000,0
56.818264000,2
56.818901000,1
56.881076000,1
56.929563000,1
56.953348000,3
56.991705000,1
57.008684000,1
57.037215000,1
57.068703000,1
57.087422000,0
57.144833000,2
57.145397000,1
57.195947000,0
57.199873000,1
57.255578000,2
57.261860000,2
57.315886000,1
57.316450000,1
57.362449000,1
57.384318000,1
57.415752000,0
57.470184000,1
57.470758000,1
57.525052000,1
57.608275000,2
57.656925000,1
57.660889000,4
57.704766000,1
57.711048000,1
57.757761000,1
57.764968000,1
57.816119000,1
57.816755000,1
57.876219000,1
57.884738000,1
57.921471000,1
57.950866000,1
57.968053000,1
58.018582000,0
58.020050000,1
58.077321000,2
58.085084000,2
58.127122000,0
58.186007000,2
58.186567000,1
58.236443000,0
58.290554000,1
58.346130000,1
58.385550000,3
58.390737000,1
58.437731000,1
58.448753000,2
58.484537000,1
58.523566000,1
58.532693000,1
58.578438000,1
58.584026000,2
58.627922000,1
58.648151000,1
58.689911000,1
58.717697000,1
58.736327000,1
58.783463000,1
58.783571000,1
58.837407000,0
58.842169000,1
58.897661000,2
58.957228000,1
59.000415000,3
59.019906000,1
59.060668000,1
59.063901000,1
59.112654000,1
59.115793000,2
59.161467000,0
59.221193000,2
59.221759000,1
59.271434000,0
59.318763000,1
59.365235000,1
59.406227000,3
59.411447000,1
59.458162000,1
59.473394000,2
59.503714000,1
59.532224000,1
59.555865000,1
59.591918000,1
59.614192000,1
59.651454000,1
59.674816000,1
59.717916000,1
59.722532000,1
59.769266000,1
59.780656000,2
59.819740000,0
59.864912000,1
59.865459000,1
59.912473000,1
59.956583000,1
60.002923000,1
60.015772000,3
60.052465000,1
60.088606000,1
60.097559000,1
60.148668000,0
60.149352000,1
60.207707000,2
60.210225000,2
60.257271000,0
60.305337000,1
60.364951000,1
60.415694000,1
60.434436000,3
60.475676000,1
60.499577000,1
60.536095000,2
60.571714000,2
60.588684000,0
60.648369000,2
60.649016000,1
60.695312000,0
60.713195000,1
60.740169000,1
60.772360000,1
60.787077000,1
60.833352000,1
60.834764000,1
60.885299000,1
60.885425000,1
60.946368000,1
60.946678000,1
60.991335000,1
61.007309000,2
61.038327000,1
61.065500000,1
61.090607000,1
61.130287000,1
61.149447000,1
61.194968000,1
61.197290000,1
61.246485000,0
61.260321000,1
61.317842000,2
61.370765000,1
61.414987000,1
61.457081000,4
61.463023000,0
61.522413000,2
61.522977000,1
61.573255000,0
61.583066000,1
61.633595000,2
61.638841000,2
61.681940000,0
61.726866000,1
61.727405000,1
61.777464000,1
61.837127000,1
61.880071000,2
61.884737000,1
61.931506000,1
61.931618000,1
61.976643000,1
61.990797000,2
62.024115000,1
62.071305000,1
62.120672000,0
62.170726000,1
62.176928000,3
62.231316000,1
62.232174000,1
62.278095000,1
62.298474000,1
62.339280000,1
62.364384000,1
62.398534000,2
62.422853000,2
62.452186000,0
62.509734000,2
62.510364000,1
62.563099000,0
62.581404000,1
62.618463000,2
62.644383000,2
62.672043000,0
62.730486000,2
62.731023000,1
62.780023000,0
62.812548000,1
62.838621000,2
62.878767000,2
62.889454000,0
62.947361000,2
62.947933000,1
62.999818000,0
63.014090000,1
63.057823000,2
63.083428000,2
63.127699000,1
63.138157000,1
63.183238000,1
63.211458000,1
63.230268000,1
63.280922000,1
63.281052000,1
63.344194000,1
63.344333000,1
63.403847000,1
63.414986000,2
63.448412000,1
63.480381000,1
63.498952000,0
63.557748000,2
63.558312000,1
63.607984000,0
63.675213000,2
63.730432000,1
63.777928000,1
63.808030000,5
63.854959000,1
63.856228000,1
63.907225000,1
63.915018000,1
63.966556000,1
63.977323000,1
64.013823000,1
64.038130000,1
64.061907000,1
64.097128000,1
64.109529000,1
64.157141000,0
64.163108000,1
64.207214000,1
64.224794000,1
64.264136000,1
64.281913000,1
64.324779000,2
64.346347000,2
64.376726000,0
64.434497000,2
64.435287000,1
64.485521000,0
64.522426000,1
64.543775000,2
64.580608000,2
64.595298000,0
64.650832000,2
64.651604000,1
64.706519000,1
64.710586000,2
64.761022000,1
64.769710000,1
64.813327000,0
64.869114000,2
64.869674000,1
64.923333000,0
64.982640000,2
65.036893000,0
65.090963000,2
65.143702000,0
65.146835000,5
65.203022000,2
65.213313000,2
65.262534000,1
65.270487000,1
65.308877000,1
65.331873000,1
65.361467000,0
65.417983000,2
65.418584000,1
65.469320000,0
65.526878000,2
65.546077000,3
65.578664000,0
65.637044000,2
65.637599000,1
65.700246000,1
65.744865000,1
65.755668000,3
65.797914000,0
65.857375000,2
65.857950000,1
65.916648000,1
65.966174000,1
66.016933000,0
66.062670000,3
66.073107000,2
66.124998000,2
66.125134000,0
66.184724000,2
66.185558000,1
66.235298000,0
66.245552000,1
66.290998000,2
66.304372000,2
66.345329000,0
66.418315000,2
66.419090000,1
66.467923000,1
66.527296000,1
66.569876000,3
66.573703000,1
66.619930000,1
66.622036000,2
66.670445000,0
66.728379000,2
66.728949000,1
66.781158000,0
66.839251000,2
66.882192000,3
66.890260000,0
66.951377000,2
66.952387000,1
67.010976000,1
67.011145000,1
67.058696000,1
67.102347000,2
67.109582000,0
67.171497000,2
67.231749000,1
67.278457000,1
67.320393000,4
67.329016000,0
67.388378000,2
67.447961000,1
67.502673000,1
67.502792000,3
67.559568000,1
67.605722000,1
67.657322000,0
67.712913000,3
67.716866000,2
67.767271000,0
67.821990000,2
67.825284000,2
67.877503000,1
67.937896000,1
67.986470000,0
68.042803000,4
68.047492000,2
68.096427000,0
68.157911000,2
68.206243000,0
68.210927000,4
68.266658000,2
68.276968000,2
68.315683000,1
68.356468000,1
68.369147000,0
68.422927000,1
68.426814000,1
68.469574000,1
68.494300000,1
68.513859000,1
68.558250000,1
68.561252000,1
68.609888000,1
68.628301000,2
68.670353000,1
68.694487000,1
68.730808000,1
68.760789000,1
68.779866000,1
68.816432000,1
68.824517000,1
68.872370000,1
68.872542000,1
68.916744000,1
68.923558000,2
68.968933000,0
69.030493000,2
69.031580000,1
69.089377000,1
69.136514000,1
69.137798000,3
69.187574000,0
69.246231000,2
69.246762000,1
69.297162000,0
69.375518000,2
69.433746000,1
69.442052000,4
69.493704000,1
69.494249000,1
69.542164000,1
69.562785000,1
69.591343000,1
69.624554000,1
69.639371000,1
69.696367000,1
69.698389000,1
69.745758000,1
69.764552000,2
69.795844000,1
69.823916000,1
69.854349000,1
69.892832000,1
69.901290000,1
69.953245000,0
69.960464000,1
70.009050000,2
70.029811000,2
70.062344000,0
70.118331000,2
70.118887000,1
70.172218000,0
70.229471000,2
70.263808000,3
70.280868000,0
70.338612000,2
70.339431000,1
70.391779000,0
70.404717000,1
70.449154000,2
70.474895000,2
70.500768000,0
70.561670000,2
70.562472000,1
70.620825000,1
70.668447000,1
70.718356000,0
70.775766000,3
70.777177000,2
70.829051000,0
70.842011000,2
70.891289000,2
70.899139000,2
70.954376000,1
70.959361000,1
71.013665000,1
71.016753000,1
71.062304000,1
71.072800000,1
71.107957000,1
71.140561000,1
71.157952000,0
71.215424000,2
71.216112000,1
71.268481000,0
71.326867000,2
71.377903000,0
71.392202000,3
71.436091000,2
71.455980000,2
71.491590000,0
71.547355000,2
71.548199000,1
71.600629000,0
71.657448000,2
71.690897000,3
71.708789000,0
71.767444000,2
71.768003000,1
71.817709000,0
71.824884000,1
71.864768000,1
71.891821000,1
71.946169000,2
71.950473000,2
72.002188000,1
72.003058000,1
72.049519000,1
72.056415000,1
72.094541000,1
72.116389000,1
72.146264000,0
72.212032000,2
72.212578000,1
72.268034000,1
72.315730000,1
72.374495000,1
72.406219000,4
72.422336000,1
72.477603000,0
72.477721000,1
72.533677000,2
72.541487000,2
72.592639000,0
73.172986000,2
73.173605000,1
73.488535000,0
73.490060000,10
73.490166000,0
73.802823000,0
73.804576000,7
74.116198000,0
74.118072000,6
74.118187000,0
74.430554000,0
74.432835000,5
74.705616000,6
74.705744000,5
75.075365000,0
75.077444000,6
75.077567000,0
75.125207000,6
75.498132000,0
75.499764000,7
75.500758000,1
75.835567000,8
75.835685000,6
76.071614000,5
76.071933000,8
76.133950000,4
76.194852000,1
76.196942000,10
76.245122000,1
76.284497000,1
76.303023000,1
76.357958000,1
76.411699000,1
76.457831000,1
76.505720000,4
76.506244000,1
76.561402000,0
76.611350000,1
76.616317000,2
76.669096000,0
76.727151000,2
76.788022000,1
76.830911000,5
76.833153000,1
76.886498000,0
76.940349000,1
76.943051000,2
77.002437000,0
77.055004000,2
77.106246000,0
77.158725000,4
77.162332000,2
77.221796000,0
77.279223000,2
77.336771000,4
77.339812000,1
77.388699000,1
77.397166000,2
77.448822000,1
77.453704000,1
77.504927000,1
77.556039000,1
77.561777000,1
77.607320000,1
77.654510000,1
77.710200000,0
77.771524000,2
77.771659000,3
77.828126000,1
77.873875000,1
77.927163000,0
77.978404000,4
77.980937000,1
78.035393000,1
78.090899000,2
78.145607000,0
78.146337000,4
78.200877000,1
78.201522000,1
78.246847000,1
78.254979000,1
78.295127000,1
78.338353000,1
78.340844000,1
78.388042000,1
78.434852000,1
78.480646000,1
78.528252000,0
78.552103000,4
78.574376000,1
78.619698000,1
78.622337000,1
78.673131000,1
78.688311000,2
78.736975000,1
78.753989000,1
78.803382000,1
78.820657000,1
78.857550000,1
78.879104000,1
78.909036000,1
78.935742000,1
78.967295000,1
79.004279000,1
79.014071000,1
79.061544000,1
79.062725000,2
79.108851000,1
79.113253000,1
79.156130000,1
79.171742000,1
79.201522000,1
79.237654000,1
79.247672000,1
79.293319000,1
79.297086000,1
